ngram,count,label,n
organic inorganic,1,REJECT,2
inorganic toxins,1,REJECT,2
toxins give,1,REJECT,2
give health,1,REJECT,2
health effects,1,REJECT,2
associated outline,1,REJECT,2
outline role,1,REJECT,2
role microbiological,1,REJECT,2
microbiological technician,1,REJECT,2
technician justify,1,REJECT,2
justify three,1,REJECT,2
three specific,1,REJECT,2
examples work,1,REJECT,2
work helps,1,REJECT,2
helps management,1,REJECT,2
management health,1,REJECT,2
health disease,1,REJECT,2
discuss similarities,1,REJECT,2
similarities viruses,1,REJECT,2
viruses bacteria,1,REJECT,2
bacteria justify,1,REJECT,2
different disease,1,REJECT,2
disease potential,1,REJECT,2
potential assess,1,REJECT,2
assess advantages,1,REJECT,2
disadvantages various,1,REJECT,2
various sampling,1,REJECT,2
sampling techniques,1,REJECT,2
techniques used,1,REJECT,2
care discuss,1,REJECT,2
role health,1,REJECT,2
professional laboratory,1,REJECT,2
laboratory explain,1,REJECT,2
relationship micro,1,REJECT,2
organisms disease,1,REJECT,2
discuss factors,1,REJECT,2
factors favouring,1,REJECT,2
favouring microbiological,1,REJECT,2
microbiological growth,1,REJECT,2
growth explain,1,REJECT,2
explain micro,1,REJECT,2
organisms identified,1,REJECT,2
identified describe,1,REJECT,2
role microbiologist,1,REJECT,2
microbiologist nhs,1,REJECT,2
nhs identify,1,REJECT,2
types micro,1,REJECT,2
micro organism,1,REJECT,2
organism associated,1,REJECT,2
associated human,1,REJECT,2
human disease,1,REJECT,2
disease evaluate,1,REJECT,2
evaluate effect,1,REJECT,2
effect biological,1,REJECT,2
biological agents,1,REJECT,2
agents spread,1,REJECT,2
disease justify,1,REJECT,2
justify pathogenic,1,REJECT,2
pathogenic microorganisms,1,REJECT,2
microorganisms controlled,1,REJECT,2
controlled laboratory,1,REJECT,2
around following,1,REJECT,2
around characterful,1,REJECT,2
characterful neuropsychiatric,1,REJECT,2
neuropsychiatric condition,1,REJECT,2
present involuntary,1,REJECT,2
involuntary stereotypical,1,REJECT,2
stereotypical motor,1,REJECT,2
simple complex,1,REJECT,2
complex simple,1,REJECT,2
simple tics,1,REJECT,2
blinking coughing,1,REJECT,2
coughing sniffing,1,REJECT,2
sniffing grimacing,1,REJECT,2
grimacing head,1,REJECT,2
head turning,1,REJECT,2
turning shrugging,1,REJECT,2
involve various,1,REJECT,2
various body,1,REJECT,2
body muscle,1,REJECT,2
muscle movements,1,REJECT,2
movements occur,1,REJECT,2
occur rarely,1,REJECT,2
rarely often,1,REJECT,2
associated sounds,1,REJECT,2
sounds yelling,1,REJECT,2
yelling out,1,REJECT,2
out words,1,REJECT,2
making complex,1,REJECT,2
complex facial,1,REJECT,2
facial movements,1,REJECT,2
appear common,1,REJECT,2
common severe,1,REJECT,2
severe children,1,REJECT,2
children simple,1,REJECT,2
simple motor,1,REJECT,2
tics children,1,REJECT,2
children affecting,1,REJECT,2
affecting slightly,1,REJECT,2
slightly half,1,REJECT,2
half school,1,REJECT,2
adolescents prevalence,1,REJECT,2
less years,1,REJECT,2
age peak,1,REJECT,2
onset tics,1,REJECT,2
tics occurs,1,REJECT,2
occurs childhood,1,REJECT,2
childhood males,1,REJECT,2
males affected,1,REJECT,2
often females,1,REJECT,2
females children,1,REJECT,2
children recover,1,REJECT,2
recover tics,1,REJECT,2
tics early,1,REJECT,2
early mid,1,REJECT,2
mid teens,1,REJECT,2
teens rarely,1,REJECT,2
rarely progress,1,REJECT,2
progress adulthood,1,REJECT,2
adulthood tics,1,REJECT,2
tics persisting,1,REJECT,2
persisting adolescence,1,REJECT,2
adolescence adulthood,1,REJECT,2
adulthood appears,1,REJECT,2
appears tics,1,REJECT,2
like forms,1,REJECT,2
forms disordered,1,REJECT,2
disordered movement,1,REJECT,2
movement underlying,1,REJECT,2
underlying brain,1,REJECT,2
brain based,1,REJECT,2
based mechanism,1,REJECT,2
mechanism example,1,REJECT,2
research suggested,1,REJECT,2
suggested link,1,REJECT,2
link tics,1,REJECT,2
tics exaggerated,1,REJECT,2
exaggerated sensitivity,1,REJECT,2
sensory stimulation,1,REJECT,2
stimulation makes,1,REJECT,2
makes especially,1,REJECT,2
especially sensitive,1,REJECT,2
sensitive sensory,1,REJECT,2
stimuli increases,1,REJECT,2
increases likelihood,1,REJECT,2
disorders brain,1,REJECT,2
regions govern,1,REJECT,2
govern sensory,1,REJECT,2
processing motor,1,REJECT,2
function motor,1,REJECT,2
motor cortex,1,REJECT,2
cortex shared,1,REJECT,2
shared neural,1,REJECT,2
neural circuitry,1,REJECT,2
circuitry facilitate,1,REJECT,2
facilitate development,1,REJECT,2
development tics,1,REJECT,2
states stress,1,REJECT,2
depression certain,1,REJECT,2
types external,1,REJECT,2
external stimuli,1,REJECT,2
stimuli auditory,1,REJECT,2
stimuli bright,1,REJECT,2
bright lights,1,REJECT,2
lights smells,1,REJECT,2
smells tics,1,REJECT,2
tics provoked,1,REJECT,2
provoked physical,1,REJECT,2
physical exertion,1,REJECT,2
exertion certain,1,REJECT,2
certain motor,1,REJECT,2
motor tasks,1,REJECT,2
tasks writing,1,REJECT,2
writing pen,1,REJECT,2
pen tying,1,REJECT,2
tying shoe,1,REJECT,2
shoe lace,1,REJECT,2
lace children,1,REJECT,2
tics likely,1,REJECT,2
disorders attention,1,REJECT,2
hyperactivity depression,1,REJECT,2
depression reason,1,REJECT,2
reason tics,1,REJECT,2
tics relatively,1,REJECT,2
common often,1,REJECT,2
seem persist,1,REJECT,2
adulthood entirely,1,REJECT,2
entirely clear,1,REJECT,2
clear research,1,REJECT,2
suggests adults,1,REJECT,2
adults tics,1,REJECT,2
tics inclined,1,REJECT,2
inclined engage,1,REJECT,2
result impaired,1,REJECT,2
impaired motor,1,REJECT,2
control children,1,REJECT,2
tics history,1,REJECT,2
history brain,1,REJECT,2
damage present,1,REJECT,2
present similar,1,REJECT,2
syndrome difficulty,1,REJECT,2
speech children,1,REJECT,2
children cerebral,1,REJECT,2
palsy additional,1,REJECT,2
additional symptoms,1,REJECT,2
symptoms slow,1,REJECT,2
slow movements,1,REJECT,2
movements jerky,1,REJECT,2
jerky movements,1,REJECT,2
movements inability,1,REJECT,2
inability keep,1,REJECT,2
body upright,1,REJECT,2
upright abnormal,1,REJECT,2
eye movements,1,REJECT,2
movements possible,1,REJECT,2
possible cerebral,1,REJECT,2
palsy associated,1,REJECT,2
associated certain,1,REJECT,2
certain tics,1,REJECT,2
tics particularly,1,REJECT,2
particularly tics,1,REJECT,2
claim true,1,REJECT,2
false please,1,REJECT,2
examples possible,1,REJECT,2
possible elaborate,1,REJECT,2
elaborate patient,1,REJECT,2
patient punished,1,REJECT,2
sinning first,1,REJECT,2
sounds affects,1,REJECT,2
anxiety external,1,REJECT,2
factors sin,1,REJECT,2
failing control,1,REJECT,2
fault sinful,1,REJECT,2
sinful false,1,REJECT,2
false difficult,1,REJECT,2
someone punished,1,REJECT,2
sinning responsible,1,REJECT,2
judgment focus,1,REJECT,2
helping manage,1,REJECT,2
full happy,1,REJECT,2
rather assigning,1,REJECT,2
assigning moral,1,REJECT,2
spiritual blame,1,REJECT,2
ocd developed,1,REJECT,2
developed way,1,REJECT,2
dysfunctional belief,1,REJECT,2
believe performing,1,REJECT,2
performing rituals,1,REJECT,2
rituals bring,1,REJECT,2
good fortune,1,REJECT,2
fortune protect,1,REJECT,2
evil forces,1,REJECT,2
forces ocd,1,REJECT,2
dysfunctional family,1,REJECT,2
family system,1,REJECT,2
system experienced,1,REJECT,2
abuse led,1,REJECT,2
coping difficult,1,REJECT,2
emotions ocd,1,REJECT,2
ocd difficult,1,REJECT,2
difficult experiences,1,REJECT,2
experiences growing,1,REJECT,2
up bullied,1,REJECT,2
bullied teased,1,REJECT,2
teased led,1,REJECT,2
way avoiding,1,REJECT,2
avoiding future,1,REJECT,2
future pain,1,REJECT,2
pain ocd,1,REJECT,2
high degree,1,REJECT,2
degree anxiety,1,REJECT,2
engage compulsive,1,REJECT,2
ocd genetic,1,REJECT,2
predisposition condition,1,REJECT,2
condition parents,1,REJECT,2
members ocd,1,REJECT,2
ocd likely,1,REJECT,2
condition themselves,1,REJECT,2
different criteria,1,REJECT,2
criteria contribute,1,REJECT,2
contribute food,1,REJECT,2
food labeled,1,REJECT,2
labeled ''organic,1,REJECT,2
''organic box,1,REJECT,2
box dropped,1,REJECT,2
dropped onto,1,REJECT,2
onto spring,1,REJECT,2
spring equilibrium,1,REJECT,2
position spring,1,REJECT,2
spring compresses,1,REJECT,2
compresses box,1,REJECT,2
box attached,1,REJECT,2
attached comes,1,REJECT,2
rest since,1,REJECT,2
since spring,1,REJECT,2
spring vertical,1,REJECT,2
vertical position,1,REJECT,2
position change,1,REJECT,2
change gravitational,1,REJECT,2
energy box,1,REJECT,2
box spring,1,REJECT,2
spring compressing,1,REJECT,2
compressing need,1,REJECT,2
need considered,1,REJECT,2
considered problem,1,REJECT,2
write structure,1,REJECT,2
structure carboxylic,1,REJECT,2
carboxylic acid,1,REJECT,2
acid obtained,1,REJECT,2
obtained hydrolysis,1,REJECT,2
hydrolysis mathrm,1,REJECT,2
mathrm och,1,REJECT,2
och mathrm,1,REJECT,2
false extremely,1,REJECT,2
out true,1,REJECT,2
unpredictable implies,1,REJECT,2
implies mental,1,REJECT,2
blinking nose,1,REJECT,2
like head,1,REJECT,2
head shaking,1,REJECT,2
shaking jumping,1,REJECT,2
jumping dangerous,1,REJECT,2
accurate tics,1,REJECT,2
disruptive embarrassing,1,REJECT,2
embarrassing individuals,1,REJECT,2
control appear,1,REJECT,2
appear frequently,1,REJECT,2
frequently times,1,REJECT,2
excitement represent,1,REJECT,2
represent change,1,REJECT,2
change someone's,1,REJECT,2
rare statement,1,REJECT,2
statement extremely,1,REJECT,2
accurate affect,1,REJECT,2
individuals ages,1,REJECT,2
children outgrow,1,REJECT,2
outgrow symptoms,1,REJECT,2
others continue,1,REJECT,2
experience adulthood,1,REJECT,2
adulthood according,1,REJECT,2
affects school,1,REJECT,2
adults treatments,1,REJECT,2
available cure,1,REJECT,2
cure several,1,REJECT,2
individuals treatments,1,REJECT,2
symptoms blocking,1,REJECT,2
blocking certain,1,REJECT,2
certain chemicals,1,REJECT,2
chemicals brain,1,REJECT,2
brain contribute,1,REJECT,2
contribute tics,1,REJECT,2
tics cognitive,1,REJECT,2
tics reduce,1,REJECT,2
levels support,1,REJECT,2
groups provide,1,REJECT,2
opportunity connect,1,REJECT,2
others dealing,1,REJECT,2
dealing similar,1,REJECT,2
similar challenges,1,REJECT,2
conclusion statements,1,REJECT,2
statements dangerous,1,REJECT,2
unpredictable extremely,1,REJECT,2
accurate disruptive,1,REJECT,2
manage individuals,1,REJECT,2
unpredictable several,1,REJECT,2
several effective,1,REJECT,2
purpose poem,1,REJECT,2
poem convince,1,REJECT,2
convince poetry,1,REJECT,2
poetry read,1,REJECT,2
read aloud,1,REJECT,2
aloud enjoyed,1,REJECT,2
enjoyed others,1,REJECT,2
others single,1,REJECT,2
single author,1,REJECT,2
author convince,1,REJECT,2
convince music,1,REJECT,2
like poetry,1,REJECT,2
poetry always,1,REJECT,2
learning read,1,REJECT,2
read convince,1,REJECT,2
convince take,1,REJECT,2
up cooking,1,REJECT,2
cooking writing,1,REJECT,2
writing convince,1,REJECT,2
convince go,1,REJECT,2
college set,1,REJECT,2
set numbers,1,REJECT,2
numbers ordered,1,REJECT,2
ordered least,1,REJECT,2
least greatest,1,REJECT,2
greatest one,1,REJECT,2
challenging aspects,1,REJECT,2
life military,1,REJECT,2
military child,1,REJECT,2
child help,1,REJECT,2
give brainlest,1,REJECT,2
considered cultural,1,REJECT,2
cultural groups,1,REJECT,2
groups french,1,REJECT,2
french quebec,1,REJECT,2
quebec germans,1,REJECT,2
germans chinese,1,REJECT,2
mainland america,1,REJECT,2
america chinese,1,REJECT,2
mainland china,1,REJECT,2
china write,1,REJECT,2
least original,1,REJECT,2
original sentences,1,REJECT,2
sentences choose,1,REJECT,2
choose topic,1,REJECT,2
topic write,1,REJECT,2
write goals,1,REJECT,2
coming college,1,REJECT,2
college remember,1,REJECT,2
remember write,1,REJECT,2
write way,1,REJECT,2
way grammatically,1,REJECT,2
grammatically correct,1,REJECT,2
correct clear,1,REJECT,2
clear don,1,REJECT,2
don forget,1,REJECT,2
forget edit,1,REJECT,2
edit correct,1,REJECT,2
correct spelling,1,REJECT,2
punctuation company,1,REJECT,2
uses materials,1,REJECT,2
materials month,1,REJECT,2
july equivalent,1,REJECT,2
equivalent units,1,REJECT,2
units calculated,1,REJECT,2
calculated units,1,REJECT,2
units cost,1,REJECT,2
materials july,1,REJECT,2
july graph,1,REJECT,2
coordinate set,1,REJECT,2
set point,1,REJECT,2
point represents,1,REJECT,2
solution graph,1,REJECT,2
plotted co,1,REJECT,2
co american,1,REJECT,2
association concluded,1,REJECT,2
concluded teacher,1,REJECT,2
teacher wanted,1,REJECT,2
wanted know,1,REJECT,2
know children,1,REJECT,2
class received,1,REJECT,2
received healthy,1,REJECT,2
healthy diet,1,REJECT,2
diet parents,1,REJECT,2
made table,1,REJECT,2
table describing,1,REJECT,2
describing healthy,1,REJECT,2
habits relation,1,REJECT,2
relation parent,1,REJECT,2
parent educational,1,REJECT,2
educational level,1,REJECT,2
level student,1,REJECT,2
student selected,1,REJECT,2
selected random,1,REJECT,2
random following,1,REJECT,2
true probability,1,REJECT,2
probability eating,1,REJECT,2
use substitution,1,REJECT,2
substitution solve,1,REJECT,2
equations 6y,1,REJECT,2
6y 2x,1,REJECT,2
2x 6y,1,REJECT,2
6y based,1,REJECT,2
based excerpt,1,REJECT,2
excerpt report,1,REJECT,2
report indian,1,REJECT,2
indian removal,1,REJECT,2
removal act,1,REJECT,2
affect cherokees,1,REJECT,2
write level,1,REJECT,2
level someone,1,REJECT,2
requires skills,1,REJECT,2
however strengths,1,REJECT,2
strengths good,1,REJECT,2
math reading,1,REJECT,2
comprehension still,1,REJECT,2
well suited,1,REJECT,2
suited abilities,1,REJECT,2
abilities able,1,REJECT,2
hard successful,1,REJECT,2
successful denied,1,REJECT,2
job disability,1,REJECT,2
reasons either,1,REJECT,2
either benefit,1,REJECT,2
society maybe,1,REJECT,2
maybe yourself,1,REJECT,2
put off,1,REJECT,2
off learning,1,REJECT,2
learning yes,1,REJECT,2
yes aware,1,REJECT,2
side aware,1,REJECT,2
aware positive,1,REJECT,2
side believe,1,REJECT,2
believe two,1,REJECT,2
two go,1,REJECT,2
go hand,1,REJECT,2
hand like,1,REJECT,2
child goes,1,REJECT,2
goes child's,1,REJECT,2
life child's,1,REJECT,2
child's parents,1,REJECT,2
know better,1,REJECT,2
child one,1,REJECT,2
one dyslexic,1,REJECT,2
dyslexic that's,1,REJECT,2
that's different,1,REJECT,2
different kettle,1,REJECT,2
kettle fish,1,REJECT,2
fish negative,1,REJECT,2
side becomes,1,REJECT,2
becomes positive,1,REJECT,2
side want,1,REJECT,2
get facts,1,REJECT,2
facts fiction,1,REJECT,2
fiction article,1,REJECT,2
article teacher,1,REJECT,2
teacher works,1,REJECT,2
works children,1,REJECT,2
children adhd,1,REJECT,2
adhd excerpt,1,REJECT,2
excerpt book,1,REJECT,2
book reviewing,1,REJECT,2
reviewing soon,1,REJECT,2
soon like,1,REJECT,2
thank involved,1,REJECT,2
involved book,1,REJECT,2
book letting,1,REJECT,2
letting post,1,REJECT,2
post following,1,REJECT,2
article excerpt,1,REJECT,2
excerpt anger,1,REJECT,2
anger students,1,REJECT,2
students angry,1,REJECT,2
angry friend,1,REJECT,2
friend bullied,1,REJECT,2
bullied classroom,1,REJECT,2
classroom playground,1,REJECT,2
playground library,1,REJECT,2
library computer,1,REJECT,2
computer lab,1,REJECT,2
lab anger,1,REJECT,2
anger help,1,REJECT,2
good themselves,1,REJECT,2
mean teacher,1,REJECT,2
teacher giving,1,REJECT,2
giving out,1,REJECT,2
out grades,1,REJECT,2
grades students,1,REJECT,2
students suffered,1,REJECT,2
suffered attention,1,REJECT,2
deficit disorder,1,REJECT,2
disorder hyperactivity,1,REJECT,2
hyperactivity angry,1,REJECT,2
angry deeply,1,REJECT,2
deeply frustrated,1,REJECT,2
frustrated feelings,1,REJECT,2
feelings failure,1,REJECT,2
failure students,1,REJECT,2
students often,1,REJECT,2
often wrote,1,REJECT,2
wrote mad,1,REJECT,2
tired thought,1,REJECT,2
thought like,1,REJECT,2
like teachers,1,REJECT,2
teachers take,1,REJECT,2
take test,1,REJECT,2
test report,1,REJECT,2
report card,1,REJECT,2
card learn,1,REJECT,2
learn stuff,1,REJECT,2
stuff learn,1,REJECT,2
learn care,1,REJECT,2
care anger,1,REJECT,2
anger obvious,1,REJECT,2
obvious student,1,REJECT,2
student say,1,REJECT,2
tired mad,1,REJECT,2
mad computer,1,REJECT,2
computer broken,1,REJECT,2
broken cannot,1,REJECT,2
cannot spell,1,REJECT,2
spell right,1,REJECT,2
right cannot,1,REJECT,2
see computer,1,REJECT,2
computer ask,1,REJECT,2
ask student,1,REJECT,2
student let,1,REJECT,2
know feeling,1,REJECT,2
tired angry,1,REJECT,2
angry begin,1,REJECT,2
begin day,1,REJECT,2
day mad,1,REJECT,2
mad taking,1,REJECT,2
taking deep,1,REJECT,2
deep breaths,1,REJECT,2
breaths student,1,REJECT,2
student able,1,REJECT,2
able go,1,REJECT,2
go sort,1,REJECT,2
sort productive,1,REJECT,2
productive behavior,1,REJECT,2
behavior fun,1,REJECT,2
fun mad,1,REJECT,2
mad time,1,REJECT,2
angry parents,1,REJECT,2
parents homework,1,REJECT,2
homework dyslexic,1,REJECT,2
dyslexic child,1,REJECT,2
child gets,1,REJECT,2
gets angry,1,REJECT,2
angry sometimes,1,REJECT,2
sometimes something,1,REJECT,2
happened day,1,REJECT,2
thought condition,1,REJECT,2
makes act,1,REJECT,2
act strangely,1,REJECT,2
strangely children,1,REJECT,2
read come,1,REJECT,2
across bit,1,REJECT,2
bit silly,1,REJECT,2
funny peers,1,REJECT,2
peers however,1,REJECT,2
case normal,1,REJECT,2
normal anyone,1,REJECT,2
recognize causes,1,REJECT,2
causes help,1,REJECT,2
first different,1,REJECT,2
different make,1,REJECT,2
make out,1,REJECT,2
out difficulties,1,REJECT,2
writing areas,1,REJECT,2
often excel,1,REJECT,2
excel example,1,REJECT,2
often better,1,REJECT,2
better artistic,1,REJECT,2
artistic skills,1,REJECT,2
skills furthermore,1,REJECT,2
necessarily anything,1,REJECT,2
anything special,1,REJECT,2
special fact,1,REJECT,2
fact symptoms,1,REJECT,2
children point,1,REJECT,2
point development,1,REJECT,2
one symptom,1,REJECT,2
symptom letter,1,REJECT,2
letter reversal,1,REJECT,2
reversal refers,1,REJECT,2
problem reversing,1,REJECT,2
reversing letters,1,REJECT,2
letters writing,1,REJECT,2
writing conclusion,1,REJECT,2
conclusion noted,1,REJECT,2
noted able,1,REJECT,2
full rewarding,1,REJECT,2
still dealing,1,REJECT,2
condition daily,1,REJECT,2
basis proper,1,REJECT,2
treatment suffering,1,REJECT,2
suffering overcome,1,REJECT,2
difficulties live,1,REJECT,2
everyone number,1,REJECT,2
ways parents,1,REJECT,2
help child,1,REJECT,2
child struggling,1,REJECT,2
condition supportive,1,REJECT,2
supportive providing,1,REJECT,2
providing extra,1,REJECT,2
support schooling,1,REJECT,2
schooling years,1,REJECT,2
years kids,1,REJECT,2
kids greater,1,REJECT,2
greater chance,1,REJECT,2
chance success,1,REJECT,2
success sum,1,REJECT,2
up ve,1,REJECT,2
